DR_NO;Date Rptd;AREA NAME;Crm Cd Desc
231715876;09/28/2023 12:00:00 AM;Devonshire ;ROBBERY                                                 
231713636;08/04/2023 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
231713736;08/09/2023 12:00:00 AM;Devonshire ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
231707025;03/17/2023 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
231717961;11/21/2023 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
231704823;01/12/2023 12:00:00 AM;Devonshire ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231708599;04/24/2023 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
231713674;08/02/2023 12:00:00 AM;Devonshire ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231712869;07/14/2023 12:00:00 AM;Devonshire ;BURGLARY                                                
231715585;09/22/2023 12:00:00 AM;Devonshire ;DISTURBING THE PEACE                                    
231711763;06/21/2023 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
231706930;03/13/2023 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
231712577;07/11/2023 12:00:00 AM;Devonshire ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231707322;03/27/2023 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
231701088;08/01/2023 12:00:00 AM;Devonshire ;BURGLARY                                                
231706328;02/28/2023 12:00:00 AM;Devonshire ;BURGLARY                                                
231712966;07/18/2023 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
231709677;05/13/2023 12:00:00 AM;Devonshire ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231713057;07/21/2023 12:00:00 AM;Devonshire ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
231713603;08/07/2023 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
231709414;03/27/2023 12:00:00 AM;Devonshire ;CHILD PORNOGRAPHY                                       
231707877;04/10/2023 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
241704121;12/30/2023 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231715739;09/26/2023 12:00:00 AM;Devonshire ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
231718695;12/05/2023 12:00:00 AM;Devonshire ;ROBBERY                                                 
231707122;03/21/2023 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
231713916;08/16/2023 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231707304;03/24/2023 12:00:00 AM;Devonshire ;EXTORTION                                               
231710740;05/11/2023 12:00:00 AM;Devonshire ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 
231719827;12/29/2023 12:00:00 AM;Devonshire ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231707490;03/31/2023 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231707369;03/24/2023 12:00:00 AM;Devonshire ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231713838;08/11/2023 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
231708138;04/13/2023 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
231712380;07/04/2023 12:00:00 AM;Devonshire ;BURGLARY                                                
231709748;05/15/2023 12:00:00 AM;Devonshire ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231716992;10/23/2023 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
231704621;01/09/2023 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
231704279;01/03/2023 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
231707321;03/27/2023 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
231712196;06/27/2023 12:00:00 AM;Devonshire ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231704509;01/15/2023 12:00:00 AM;Devonshire ;BURGLARY, ATTEMPTED                                     
231711319;06/08/2023 12:00:00 AM;Devonshire ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231713156;07/16/2023 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
231719338;12/18/2023 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
231706260;02/24/2023 12:00:00 AM;Devonshire ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
231719040;12/12/2023 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231706812;03/11/2023 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
231705387;02/02/2023 12:00:00 AM;Devonshire ;BRANDISH WEAPON                                         
231714729;09/06/2023 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231707294;03/12/2023 12:00:00 AM;Devonshire ;TRESPASSING                                             
231717574;11/10/2023 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
231706754;03/09/2023 12:00:00 AM;Devonshire ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
231714360;07/28/2023 12:00:00 AM;Devonshire ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
231715964;10/02/2023 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
231715367;09/18/2023 12:00:00 AM;Devonshire ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231719749;12/27/2023 12:00:00 AM;Devonshire ;BATTERY WITH SEXUAL CONTACT                             
231707548;03/30/2023 12:00:00 AM;Devonshire ;BURGLARY                                                
231719688;12/21/2023 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
231717907;11/04/2023 12:00:00 AM;Devonshire ;PICKPOCKET                                              
231717641;10/30/2023 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
231719549;12/17/2023 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
231714248;08/19/2023 12:00:00 AM;Devonshire ;RECKLESS DRIVING                                        
241710844;06/29/2024 12:00:00 AM;Devonshire ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
231717969;11/15/2023 12:00:00 AM;Devonshire ;VIOLATION OF RESTRAINING ORDER                          
231706189;02/26/2023 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
231707209;03/21/2023 12:00:00 AM;Devonshire ;VIOLATION OF RESTRAINING ORDER                          
231712642;07/02/2023 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
231710491;05/27/2023 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231704213;01/06/2023 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
231716490;10/15/2023 12:00:00 AM;Devonshire ;BURGLARY                                                
231712408;07/05/2023 12:00:00 AM;Devonshire ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
231716513;10/16/2023 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
241705837;02/13/2024 12:00:00 AM;Devonshire ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231705604;02/10/2023 12:00:00 AM;Devonshire ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
231705708;02/09/2023 12:00:00 AM;Devonshire ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231708318;04/16/2023 12:00:00 AM;Devonshire ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
231701101;08/06/2023 12:00:00 AM;Devonshire ;BURGLARY                                                
231718488;11/24/2023 12:00:00 AM;Devonshire ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
231704462;01/13/2023 12:00:00 AM;Devonshire ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
231716921;10/25/2023 12:00:00 AM;Devonshire ;BURGLARY                                                
231713925;08/15/2023 12:00:00 AM;Devonshire ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
231709180;05/03/2023 12:00:00 AM;Devonshire ;BATTERY POLICE (SIMPLE)                                 
231719195;12/14/2023 12:00:00 AM;Devonshire ;BURGLARY, ATTEMPTED                                     
231719038;11/20/2023 12:00:00 AM;Devonshire ;CONTEMPT OF COURT                                       
231706665;03/04/2023 12:00:00 AM;Devonshire ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231706409;02/25/2023 12:00:00 AM;Devonshire ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231713376;07/30/2023 12:00:00 AM;Devonshire ;BURGLARY                                                
231715757;09/27/2023 12:00:00 AM;Devonshire ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231717723;11/17/2023 12:00:00 AM;Devonshire ;BURGLARY, ATTEMPTED                                     
231706413;02/25/2023 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
231707477;03/12/2023 12:00:00 AM;Devonshire ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231717903;11/03/2023 12:00:00 AM;Devonshire ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231707542;03/31/2023 12:00:00 AM;Devonshire ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231708619;04/22/2023 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
231716034;10/02/2023 12:00:00 AM;Devonshire ;VEHICLE - ATTEMPT STOLEN                                
231717687;10/27/2023 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
231718649;12/04/2023 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
231715041;09/11/2023 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
231718631;12/04/2023 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
231701401;11/27/2023 12:00:00 AM;Devonshire ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231706115;02/15/2023 12:00:00 AM;Devonshire ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
231706843;03/10/2023 12:00:00 AM;Devonshire ;BURGLARY                                                
241709363;05/10/2024 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
231716756;10/23/2023 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
231712835;07/15/2023 12:00:00 AM;Devonshire ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 
231718155;11/23/2023 12:00:00 AM;Devonshire ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231704620;01/08/2023 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
231706039;02/09/2023 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
231716915;10/28/2023 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
231704724;01/05/2023 12:00:00 AM;Devonshire ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
241706614;03/03/2024 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
231718004;11/16/2023 12:00:00 AM;Devonshire ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231704808;01/22/2023 12:00:00 AM;Devonshire ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
231716319;10/09/2023 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
231716240;10/06/2023 12:00:00 AM;Devonshire ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231707942;04/04/2023 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
231709305;05/07/2023 12:00:00 AM;Devonshire ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231717326;11/08/2023 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
231701065;07/23/2023 12:00:00 AM;Devonshire ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
231714872;09/08/2023 12:00:00 AM;Devonshire ;BURGLARY                                                
231708145;04/13/2023 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
231712873;07/16/2023 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
231715321;09/16/2023 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
231712998;07/20/2023 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
231719178;12/12/2023 12:00:00 AM;Devonshire ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
231712819;07/14/2023 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
231707883;04/10/2023 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231709531;05/08/2023 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231711278;06/07/2023 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
231715612;09/24/2023 12:00:00 AM;Devonshire ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231701038;07/14/2023 12:00:00 AM;Devonshire ;BURGLARY                                                
231718973;12/07/2023 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
241707275;03/14/2024 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
231718960;12/07/2023 12:00:00 AM;Devonshire ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
231707137;03/21/2023 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
231718486;11/27/2023 12:00:00 AM;Devonshire ;BUNCO, GRAND THEFT                                      
241704060;01/03/2024 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231705087;01/27/2023 12:00:00 AM;Devonshire ;BURGLARY                                                
231710605;05/30/2023 12:00:00 AM;Devonshire ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 
231701472;12/27/2023 12:00:00 AM;Devonshire ;THEFT, PERSON                                           
231718851;12/07/2023 12:00:00 AM;Devonshire ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231717218;11/01/2023 12:00:00 AM;Devonshire ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 
231709291;05/07/2023 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
241704877;01/19/2024 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
231701109;08/08/2023 12:00:00 AM;Devonshire ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231717037;11/01/2023 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
231713244;07/26/2023 12:00:00 AM;Devonshire ;BURGLARY                                                
231708060;04/12/2023 12:00:00 AM;Devonshire ;BURGLARY                                                
231706177;02/26/2023 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
231716977;10/11/2023 12:00:00 AM;Devonshire ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231716833;10/26/2023 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
231706884;03/12/2023 12:00:00 AM;Devonshire ;BURGLARY                                                
231705974;02/05/2023 12:00:00 AM;Devonshire ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
231701201;09/09/2023 12:00:00 AM;Devonshire ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
231701402;11/27/2023 12:00:00 AM;Devonshire ;CONTEMPT OF COURT                                       
231704501;01/16/2023 12:00:00 AM;Devonshire ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
231700955;06/15/2023 12:00:00 AM;Devonshire ;COUNTERFEIT                                             
231705772;02/16/2023 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
231701135;08/15/2023 12:00:00 AM;Devonshire ;BURGLARY                                                
231713830;08/13/2023 12:00:00 AM;Devonshire ;KIDNAPPING                                              
231708274;04/16/2023 12:00:00 AM;Devonshire ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231701394;11/24/2023 12:00:00 AM;Devonshire ;BURGLARY                                                
231708705;04/26/2023 12:00:00 AM;Devonshire ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 
231715755;09/27/2023 12:00:00 AM;Devonshire ;BUNCO, PETTY THEFT                                      
231713346;07/28/2023 12:00:00 AM;Devonshire ;BURGLARY                                                
231718149;11/24/2023 12:00:00 AM;Devonshire ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231718175;11/24/2023 12:00:00 AM;Devonshire ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231712824;07/17/2023 12:00:00 AM;Devonshire ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
231712473;06/24/2023 12:00:00 AM;Devonshire ;SHOPLIFTING-GRAND THEFT ($950.01 & OVER)                
231707736;04/05/2023 12:00:00 AM;Devonshire ;OTHER MISCELLANEOUS CRIME                               
241708055;04/08/2024 12:00:00 AM;Devonshire ;DOCUMENT FORGERY / STOLEN FELONY                        
231700520;01/11/2023 12:00:00 AM;Devonshire ;BRANDISH WEAPON                                         
231714084;08/21/2023 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
231707746;04/05/2023 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
231711954;06/24/2023 12:00:00 AM;Devonshire ;BURGLARY, ATTEMPTED                                     
231713829;08/12/2023 12:00:00 AM;Devonshire ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
231718224;11/25/2023 12:00:00 AM;Devonshire ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231705699;01/24/2023 12:00:00 AM;Devonshire ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
231706419;03/01/2023 12:00:00 AM;Devonshire ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
231716835;10/08/2023 12:00:00 AM;Devonshire ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231715094;08/13/2023 12:00:00 AM;Devonshire ;VIOLATION OF COURT ORDER                                
231716327;10/09/2023 12:00:00 AM;Devonshire ;VEHICLE - ATTEMPT STOLEN                                
231706585;02/21/2023 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
231715058;09/09/2023 12:00:00 AM;Devonshire ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231716562;10/09/2023 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
231712877;07/16/2023 12:00:00 AM;Devonshire ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
231708216;04/13/2023 12:00:00 AM;Devonshire ;ROBBERY                                                 
231711637;06/18/2023 12:00:00 AM;Devonshire ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
231717824;11/19/2023 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
231701431;10/10/2023 12:00:00 AM;Devonshire ;SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH 
231704441;01/13/2023 12:00:00 AM;Devonshire ;ROBBERY                                                 
231707127;03/20/2023 12:00:00 AM;Devonshire ;BURGLARY                                                
231713961;08/14/2023 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
231716213;10/06/2023 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
231714323;08/24/2023 12:00:00 AM;Devonshire ;VEHICLE - ATTEMPT STOLEN                                
231700571;01/26/2023 12:00:00 AM;Devonshire ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231711657;06/05/2023 12:00:00 AM;Devonshire ;VIOLATION OF RESTRAINING ORDER                          
231701310;10/22/2023 12:00:00 AM;Devonshire ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
231707203;03/22/2023 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
231708959;05/01/2023 12:00:00 AM;Devonshire ;BURGLARY                                                
231705988;02/16/2023 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
231718234;11/26/2023 12:00:00 AM;Devonshire ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
231706562;03/04/2023 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
231718852;12/07/2023 12:00:00 AM;Devonshire ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231718755;12/06/2023 12:00:00 AM;Devonshire ;TRESPASSING                                             
231717277;11/07/2023 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
231713735;08/09/2023 12:00:00 AM;Devonshire ;BURGLARY, ATTEMPTED                                     
231712525;07/09/2023 12:00:00 AM;Devonshire ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
231719488;12/20/2023 12:00:00 AM;Devonshire ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231716557;10/08/2023 12:00:00 AM;Devonshire ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231719295;12/14/2023 12:00:00 AM;Devonshire ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231718050;11/21/2023 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
231707964;04/11/2023 12:00:00 AM;Devonshire ;UNAUTHORIZED COMPUTER ACCESS                            
231710307;05/25/2023 12:00:00 AM;Devonshire ;SHOPLIFTING-GRAND THEFT ($950.01 & OVER)                
231719691;12/26/2023 12:00:00 AM;Devonshire ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231718759;12/06/2023 12:00:00 AM;Devonshire ;ARSON                                                   
231708569;04/21/2023 12:00:00 AM;Devonshire ;SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH 
231711658;06/20/2023 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231707030;03/17/2023 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
231708456;04/20/2023 12:00:00 AM;Devonshire ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
231706863;03/13/2023 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
231717386;11/09/2023 12:00:00 AM;Devonshire ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
231710795;05/27/2023 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
231704425;01/13/2023 12:00:00 AM;Devonshire ;BURGLARY                                                
231717175;11/04/2023 12:00:00 AM;Devonshire ;BURGLARY                                                
231709984;05/18/2023 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
241704128;12/30/2023 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
231708908;04/29/2023 12:00:00 AM;Devonshire ;BURGLARY                                                
231708978;04/26/2023 12:00:00 AM;Devonshire ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231711573;06/18/2023 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
231719686;12/21/2023 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
231706655;02/23/2023 12:00:00 AM;Devonshire ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
231701246;09/27/2023 12:00:00 AM;Devonshire ;ROBBERY                                                 
231710260;05/25/2023 12:00:00 AM;Devonshire ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
231718881;12/08/2023 12:00:00 AM;Devonshire ;BURGLARY                                                
231714524;08/09/2023 12:00:00 AM;Devonshire ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231707029;03/17/2023 12:00:00 AM;Devonshire ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 
231701377;11/16/2023 12:00:00 AM;Devonshire ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231713628;08/08/2023 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
231704542;01/17/2023 12:00:00 AM;Devonshire ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231715303;09/17/2023 12:00:00 AM;Devonshire ;BURGLARY                                                
231712487;07/07/2023 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
231711876;06/06/2023 12:00:00 AM;Devonshire ;BUNCO, GRAND THEFT                                      
231704656;01/19/2023 12:00:00 AM;Devonshire ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
231719305;12/15/2023 12:00:00 AM;Devonshire ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231704127;01/03/2023 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
231711699;06/18/2023 12:00:00 AM;Devonshire ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
231710271;05/25/2023 12:00:00 AM;Devonshire ;BURGLARY                                                
231705747;02/15/2023 12:00:00 AM;Devonshire ;BURGLARY                                                
231712047;06/17/2023 12:00:00 AM;Devonshire ;BUNCO, PETTY THEFT                                      
231704118;01/04/2023 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
231705730;02/15/2023 12:00:00 AM;Devonshire ;BURGLARY, ATTEMPTED                                     
231706594;03/03/2023 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
231714964;09/07/2023 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
231712352;06/30/2023 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
231716179;10/08/2023 12:00:00 AM;Devonshire ;BURGLARY                                                
231707952;04/10/2023 12:00:00 AM;Devonshire ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231715565;09/22/2023 12:00:00 AM;Devonshire ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
231700558;01/22/2023 12:00:00 AM;Devonshire ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
231704728;01/06/2023 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
231713185;07/25/2023 12:00:00 AM;Devonshire ;BURGLARY                                                
231708666;04/02/2023 12:00:00 AM;Devonshire ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
231707179;03/18/2023 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
231719269;12/17/2023 12:00:00 AM;Devonshire ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
231713375;07/31/2023 12:00:00 AM;Devonshire ;BURGLARY                                                
231718630;10/06/2023 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
231706839;03/09/2023 12:00:00 AM;Devonshire ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
231713460;08/02/2023 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
231710854;06/03/2023 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
231716559;10/08/2023 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
231715898;09/29/2023 12:00:00 AM;Devonshire ;BURGLARY, ATTEMPTED                                     
231708045;04/12/2023 12:00:00 AM;Devonshire ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
231704171;01/02/2023 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
