DR_NO;Date Rptd;AREA NAME;Crm Cd Desc
231908709;05/02/2023 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231916381;11/09/2023 12:00:00 AM;Mission    ;BURGLARY                                                
231916896;11/21/2023 12:00:00 AM;Mission    ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 
231914699;09/27/2023 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231906156;02/20/2023 12:00:00 AM;Mission    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
231911786;07/18/2023 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231916679;11/16/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231906922;03/14/2023 12:00:00 AM;Mission    ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 
231912552;08/07/2023 12:00:00 AM;Mission    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
231906107;02/17/2023 12:00:00 AM;Mission    ;THEFT, PERSON                                           
231904395;01/10/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231911155;07/02/2023 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231917338;10/05/2023 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
231911001;06/27/2023 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
231915619;10/22/2023 12:00:00 AM;Mission    ;VEHICLE - ATTEMPT STOLEN                                
231910618;06/15/2023 12:00:00 AM;Mission    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
231910157;06/05/2023 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
231904547;01/13/2023 12:00:00 AM;Mission    ;VIOLATION OF COURT ORDER                                
231911564;07/12/2023 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231917808;12/13/2023 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231917013;11/25/2023 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231907951;04/12/2023 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
231915747;10/24/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
241905506;02/08/2024 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
231914070;09/12/2023 12:00:00 AM;Mission    ;VIOLATION OF RESTRAINING ORDER                          
231909598;05/23/2023 12:00:00 AM;Mission    ;ROBBERY                                                 
231907135;03/19/2023 12:00:00 AM;Mission    ;BRANDISH WEAPON                                         
231907653;04/04/2023 12:00:00 AM;Mission    ;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              
231917094;11/26/2023 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
231915943;10/30/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231912207;07/29/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231907224;03/20/2023 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231916272;11/07/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231911461;07/10/2023 12:00:00 AM;Mission    ;BATTERY POLICE (SIMPLE)                                 
231906144;02/21/2023 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
231912148;07/27/2023 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
231910927;06/26/2023 12:00:00 AM;Mission    ;VIOLATION OF COURT ORDER                                
231909844;05/28/2023 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
231913811;09/06/2023 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231917840;12/14/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231906576;03/02/2023 12:00:00 AM;Mission    ;VIOLATION OF RESTRAINING ORDER                          
231914373;09/20/2023 12:00:00 AM;Mission    ;VIOLATION OF RESTRAINING ORDER                          
231917634;12/09/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231906690;03/07/2023 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
231914014;09/10/2023 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
231911409;07/08/2023 12:00:00 AM;Mission    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
241905250;01/30/2024 12:00:00 AM;Mission    ;CHILD ANNOYING (17YRS & UNDER)                          
231907141;03/20/2023 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231906660;03/06/2023 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231913418;08/29/2023 12:00:00 AM;Mission    ;BRANDISH WEAPON                                         
231910184;06/06/2023 12:00:00 AM;Mission    ;ROBBERY                                                 
231913184;08/23/2023 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
231906027;02/15/2023 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
231906402;02/27/2023 12:00:00 AM;Mission    ;RESISTING ARREST                                        
231911645;07/15/2023 12:00:00 AM;Mission    ;BRANDISH WEAPON                                         
231910539;06/15/2023 12:00:00 AM;Mission    ;CRIMINAL HOMICIDE                                       
231906237;02/22/2023 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
231912554;08/07/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231910289;06/07/2023 12:00:00 AM;Mission    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
231913165;08/23/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231908658;04/27/2023 12:00:00 AM;Mission    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
231912780;08/14/2023 12:00:00 AM;Mission    ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
231918325;12/20/2023 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231914683;09/27/2023 12:00:00 AM;Mission    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
231907186;03/21/2023 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
231916624;11/14/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231905977;02/15/2023 12:00:00 AM;Mission    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
231906609;03/04/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231905272;02/02/2023 12:00:00 AM;Mission    ;PEEPING TOM                                             
231915148;10/10/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231914818;08/12/2023 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
231918067;12/21/2023 12:00:00 AM;Mission    ;BRANDISH WEAPON                                         
231907099;03/18/2023 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231904713;01/19/2023 12:00:00 AM;Mission    ;ATTEMPTED ROBBERY                                       
231914621;09/25/2023 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
231905781;02/10/2023 12:00:00 AM;Mission    ;BUNCO, PETTY THEFT                                      
231912172;07/28/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
231910169;06/06/2023 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231909079;05/11/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231916371;11/07/2023 12:00:00 AM;Mission    ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 
231907038;03/16/2023 12:00:00 AM;Mission    ;BIKE - STOLEN                                           
231906593;03/03/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
231913044;08/20/2023 12:00:00 AM;Mission    ;BRANDISH WEAPON                                         
231914871;10/02/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231917857;12/14/2023 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
231914557;09/24/2023 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231909201;05/14/2023 12:00:00 AM;Mission    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
231915883;10/28/2023 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
231904356;01/10/2023 12:00:00 AM;Mission    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
231917390;12/04/2023 12:00:00 AM;Mission    ;BURGLARY                                                
231909434;05/18/2023 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
231907781;04/07/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231901023;12/10/2023 12:00:00 AM;Mission    ;COUNTERFEIT                                             
231909805;05/27/2023 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
231913561;08/31/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231915591;10/21/2023 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231908886;05/05/2023 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231913341;08/28/2023 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
231906561;03/02/2023 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
231906772;03/08/2023 12:00:00 AM;Mission    ;ROBBERY                                                 
231913741;09/05/2023 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
231907801;04/07/2023 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
231918383;12/31/2023 12:00:00 AM;Mission    ;BURGLARY                                                
231906243;02/22/2023 12:00:00 AM;Mission    ;OTHER MISCELLANEOUS CRIME                               
231904446;01/12/2023 12:00:00 AM;Mission    ;BATTERY WITH SEXUAL CONTACT                             
231906057;02/16/2023 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
231905469;02/03/2023 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
231916011;10/31/2023 12:00:00 AM;Mission    ;BRANDISH WEAPON                                         
231906820;03/09/2023 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
231909617;05/23/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231908479;04/25/2023 12:00:00 AM;Mission    ;BURGLARY                                                
231911794;07/17/2023 12:00:00 AM;Mission    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
231905982;02/15/2023 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
231906550;03/01/2023 12:00:00 AM;Mission    ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
231909236;05/15/2023 12:00:00 AM;Mission    ;VIOLATION OF RESTRAINING ORDER                          
231906744;03/09/2023 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER            
231904312;01/09/2023 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
231916351;11/08/2023 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231906992;03/15/2023 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
231910906;06/24/2023 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
231905509;02/06/2023 12:00:00 AM;Mission    ;BURGLARY                                                
231905489;02/06/2023 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231907037;03/16/2023 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
231914799;09/29/2023 12:00:00 AM;Mission    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
231904917;01/25/2023 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
241909424;06/09/2024 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
231906040;02/16/2023 12:00:00 AM;Mission    ;THREATENING PHONE CALLS/LETTERS                         
231914400;09/20/2023 12:00:00 AM;Mission    ;VIOLATION OF RESTRAINING ORDER                          
231917853;12/14/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231916873;11/21/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231906167;02/04/2023 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
231912643;08/10/2023 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
231917331;12/01/2023 12:00:00 AM;Mission    ;ROBBERY                                                 
231904315;01/09/2023 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
231908119;04/16/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231909227;05/15/2023 12:00:00 AM;Mission    ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 
231912349;08/01/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
241906374;03/03/2024 12:00:00 AM;Mission    ;DOCUMENT FORGERY / STOLEN FELONY                        
231911641;07/15/2023 12:00:00 AM;Mission    ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 
231905871;02/12/2023 12:00:00 AM;Mission    ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
231917972;12/18/2023 12:00:00 AM;Mission    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
231905946;02/14/2023 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
231916751;11/18/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231908432;04/25/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231906018;02/16/2023 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231911437;07/10/2023 12:00:00 AM;Mission    ;OTHER ASSAULT                                           
231908318;04/22/2023 12:00:00 AM;Mission    ;BATTERY WITH SEXUAL CONTACT                             
231917646;12/09/2023 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
231911984;07/23/2023 12:00:00 AM;Mission    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
231912542;08/07/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231909858;05/29/2023 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
231900885;08/28/2023 12:00:00 AM;Mission    ;SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH 
231906491;03/01/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231915887;10/25/2023 12:00:00 AM;Mission    ;CHILD ANNOYING (17YRS & UNDER)                          
231910422;06/08/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231911778;07/18/2023 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
241910887;08/13/2024 12:00:00 AM;Mission    ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 
231915408;10/17/2023 12:00:00 AM;Mission    ;VEHICLE - ATTEMPT STOLEN                                
231907826;04/07/2023 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231917167;11/27/2023 12:00:00 AM;Mission    ;THREATENING PHONE CALLS/LETTERS                         
231912568;08/07/2023 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
231915504;10/18/2023 12:00:00 AM;Mission    ;BURGLARY                                                
231907719;04/06/2023 12:00:00 AM;Mission    ;SHOTS FIRED AT INHABITED DWELLING                       
231915688;10/23/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231914186;09/13/2023 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231906263;02/22/2023 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
231906457;02/28/2023 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
231915051;10/08/2023 12:00:00 AM;Mission    ;TRESPASSING                                             
231917826;12/13/2023 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231915392;10/16/2023 12:00:00 AM;Mission    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
231908866;05/05/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
231906874;03/13/2023 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
231912406;08/03/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231909890;05/30/2023 12:00:00 AM;Mission    ;RESISTING ARREST                                        
231917261;11/30/2023 12:00:00 AM;Mission    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
231915816;10/26/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231910763;06/22/2023 12:00:00 AM;Mission    ;BURGLARY                                                
231918038;12/19/2023 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231907865;04/08/2023 12:00:00 AM;Mission    ;OTHER MISCELLANEOUS CRIME                               
231912644;08/10/2023 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231908323;04/22/2023 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
231917839;12/14/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231912019;07/24/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231910351;05/20/2023 12:00:00 AM;Mission    ;SHOPLIFTING-GRAND THEFT ($950.01 & OVER)                
231904305;01/09/2023 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
231914439;09/21/2023 12:00:00 AM;Mission    ;VIOLATION OF RESTRAINING ORDER                          
231907057;03/17/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231905282;02/02/2023 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
231904545;01/14/2023 12:00:00 AM;Mission    ;BURGLARY                                                
231907289;03/23/2023 12:00:00 AM;Mission    ;BRANDISH WEAPON                                         
231912222;07/29/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231916944;11/22/2023 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
231910643;06/17/2023 12:00:00 AM;Mission    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
231905723;02/09/2023 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
231916316;11/07/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231918175;12/22/2023 12:00:00 AM;Mission    ;VIOLATION OF RESTRAINING ORDER                          
231908345;04/23/2023 12:00:00 AM;Mission    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
231913751;09/05/2023 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
231917643;12/06/2023 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
231908403;04/24/2023 12:00:00 AM;Mission    ;BURGLARY, ATTEMPTED                                     
231916142;11/03/2023 12:00:00 AM;Mission    ;BRANDISH WEAPON                                         
231908266;04/20/2023 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
231913329;08/27/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231906586;03/03/2023 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231911557;07/12/2023 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231917955;12/13/2023 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
231908997;05/08/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231907442;03/28/2023 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231917144;11/27/2023 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
231913565;08/31/2023 12:00:00 AM;Mission    ;SHOPLIFTING-GRAND THEFT ($950.01 & OVER)                
231913229;08/24/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231912088;07/25/2023 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
231908563;04/27/2023 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
231908388;04/15/2023 12:00:00 AM;Mission    ;SHOPLIFTING-GRAND THEFT ($950.01 & OVER)                
231913248;08/24/2023 12:00:00 AM;Mission    ;DOCUMENT FORGERY / STOLEN FELONY                        
231917408;12/04/2023 12:00:00 AM;Mission    ;VIOLATION OF RESTRAINING ORDER                          
231912068;07/20/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231908074;04/15/2023 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
231913030;08/19/2023 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231915539;10/20/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231908164;04/17/2023 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231908862;05/05/2023 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
231914738;09/22/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231915710;10/24/2023 12:00:00 AM;Mission    ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
231905298;02/01/2023 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
231904451;01/12/2023 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
231909996;06/01/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231912578;08/08/2023 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231906364;02/27/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231912538;08/07/2023 12:00:00 AM;Mission    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
231905159;01/30/2023 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231915073;10/09/2023 12:00:00 AM;Mission    ;EXTORTION                                               
231905614;02/07/2023 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231910605;06/16/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231904574;01/11/2023 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
231915600;10/21/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231911128;07/02/2023 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
231912001;07/23/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231917117;11/27/2023 12:00:00 AM;Mission    ;TRESPASSING                                             
231909273;05/16/2023 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
231905756;02/09/2023 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231904976;01/26/2023 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
231918090;12/21/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231917791;12/12/2023 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231914084;09/13/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231915119;10/10/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231912280;07/31/2023 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
231908705;05/01/2023 12:00:00 AM;Mission    ;BUNCO, PETTY THEFT                                      
231918111;12/22/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231915794;10/26/2023 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
231915175;10/10/2023 12:00:00 AM;Mission    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
231911821;07/19/2023 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
231907794;04/07/2023 12:00:00 AM;Mission    ;BRANDISH WEAPON                                         
231911228;07/04/2023 12:00:00 AM;Mission    ;VEHICLE - ATTEMPT STOLEN                                
231911337;07/05/2023 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
231911583;07/12/2023 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
231914997;10/06/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231913242;08/24/2023 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
231905200;01/30/2023 12:00:00 AM;Mission    ;BURGLARY                                                
231913043;08/20/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231917705;12/11/2023 12:00:00 AM;Mission    ;BURGLARY                                                
231908139;04/17/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
231909481;05/19/2023 12:00:00 AM;Mission    ;ROBBERY                                                 
231912615;08/09/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231918277;12/27/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231918297;12/27/2023 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
231906181;02/21/2023 12:00:00 AM;Mission    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
231914322;09/19/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231918170;12/24/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231915587;10/21/2023 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
231909470;05/19/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231917055;11/24/2023 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231917727;12/10/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231912710;08/11/2023 12:00:00 AM;Mission    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
231916783;11/19/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231908650;04/29/2023 12:00:00 AM;Mission    ;CHILD ANNOYING (17YRS & UNDER)                          
